cell_id,center_lat,center_lon
2220,13.0015,77.3855
2221,13.0015,77.3945
2222,13.0015,77.4035
2223,13.0015,77.4125
2224,13.0015,77.4215
2225,13.0015,77.4305
2226,13.0015,77.4395
2227,13.0015,77.4485
2228,13.0015,77.4575
2229,13.0015,77.4665
2230,13.0015,77.4755
2231,13.0015,77.4845
2232,13.0015,77.4935
2233,13.0015,77.5025
2234,13.0015,77.5115
2235,13.0015,77.5205
2236,13.0015,77.5295
2237,13.0015,77.5385
2238,13.0015,77.5475
2239,13.0015,77.5565
2240,13.0015,77.5655
2241,13.0015,77.5745
2242,13.0015,77.5835
2243,13.0015,77.5925
2244,13.0015,77.6015
2245,13.0015,77.6105
2246,13.0015,77.6195
2247,13.0015,77.6285
2248,13.0015,77.6375
2249,13.0015,77.6465
2250,13.0015,77.6555
2251,13.0015,77.6645
2252,13.0015,77.6735
2253,13.0015,77.6825
2254,13.0015,77.6915
2255,13.0015,77.7005
2256,13.0015,77.7095
2257,13.0015,77.7185
2258,13.0015,77.7275
2259,13.0015,77.7365
2260,13.0015,77.7455
2261,13.0015,77.7545
2262,13.0015,77.7635
2263,13.0015,77.7725
2264,13.0015,77.7815
2265,13.0015,77.7905
2266,13.0015,77.7995
2267,13.0015,77.8085
2268,13.0015,77.8175
2269,13.0015,77.8265
2270,13.0015,77.8355
2271,13.0015,77.8445
2272,13.0015,77.8535
2273,13.0015,77.8625
2274,13.0015,77.8715
2275,13.0015,77.8805
2276,13.0015,77.8895
2277,13.0015,77.8985
2278,13.0105,77.3045
2279,13.0105,77.3135
2280,13.0105,77.3225
2281,13.0105,77.3315
2282,13.0105,77.3405
2283,13.0105,77.3495
2284,13.0105,77.3585
2285,13.0105,77.3675
2286,13.0105,77.3765
2287,13.0105,77.3855
2288,13.0105,77.3945
2289,13.0105,77.4035
2290,13.0105,77.4125
2291,13.0105,77.4215
2292,13.0105,77.4305
2293,13.0105,77.4395
2294,13.0105,77.4485
2295,13.0105,77.4575
2296,13.0105,77.4665
2297,13.0105,77.4755
2298,13.0105,77.4845
2299,13.0105,77.4935
2300,13.0105,77.5025
2301,13.0105,77.5115
2302,13.0105,77.5205
2303,13.0105,77.5295
2304,13.0105,77.5385
2305,13.0105,77.5475
2306,13.0105,77.5565
2307,13.0105,77.5655
2308,13.0105,77.5745
2309,13.0105,77.5835
2310,13.0105,77.5925
2311,13.0105,77.6015
2312,13.0105,77.6105
2313,13.0105,77.6195
2314,13.0105,77.6285
2315,13.0105,77.6375
2316,13.0105,77.6465
2317,13.0105,77.6555
2318,13.0105,77.6645
2319,13.0105,77.6735
2320,13.0105,77.6825
2321,13.0105,77.6915
2322,13.0105,77.7005
2323,13.0105,77.7095
2324,13.0105,77.7185
2325,13.0105,77.7275
2326,13.0105,77.7365
2327,13.0105,77.7455
2328,13.0105,77.7545
2329,13.0105,77.7635
2330,13.0105,77.7725
2331,13.0105,77.7815
2332,13.0105,77.7905
2333,13.0105,77.7995
2334,13.0105,77.8085
2335,13.0105,77.8175
2336,13.0105,77.8265
2337,13.0105,77.8355
2338,13.0105,77.8445
2339,13.0105,77.8535
2340,13.0105,77.8625
2341,13.0105,77.8715
2342,13.0105,77.8805
2343,13.0105,77.8895
2344,13.0105,77.8985
2345,13.0195,77.3045
2346,13.0195,77.3135
2347,13.0195,77.3225
2348,13.0195,77.3315
2349,13.0195,77.3405
2350,13.0195,77.3495
2351,13.0195,77.3585
2352,13.0195,77.3675
2353,13.0195,77.3765
2354,13.0195,77.3855
2355,13.0195,77.3945
2356,13.0195,77.4035
2357,13.0195,77.4125
2358,13.0195,77.4215
2359,13.0195,77.4305
2360,13.0195,77.4395
2361,13.0195,77.4485
2362,13.0195,77.4575
2363,13.0195,77.4665
2364,13.0195,77.4755
2365,13.0195,77.4845
2366,13.0195,77.4935
2367,13.0195,77.5025
2368,13.0195,77.5115
2369,13.0195,77.5205
2370,13.0195,77.5295
2371,13.0195,77.5385
2372,13.0195,77.5475
2373,13.0195,77.5565
2374,13.0195,77.5655
2375,13.0195,77.5745
2376,13.0195,77.5835
2377,13.0195,77.5925
2378,13.0195,77.6015
2379,13.0195,77.6105
2380,13.0195,77.6195
2381,13.0195,77.6285
2382,13.0195,77.6375
2383,13.0195,77.6465
2384,13.0195,77.6555
2385,13.0195,77.6645
2386,13.0195,77.6735
2387,13.0195,77.6825
2388,13.0195,77.6915
2389,13.0195,77.7005
2390,13.0195,77.7095
2391,13.0195,77.7185
2392,13.0195,77.7275
2393,13.0195,77.7365
2394,13.0195,77.7455
2395,13.0195,77.7545
2396,13.0195,77.7635
2397,13.0195,77.7725
2398,13.0195,77.7815
2399,13.0195,77.7905
2400,13.0195,77.7995
2401,13.0195,77.8085
2402,13.0195,77.8175
2403,13.0195,77.8265
2404,13.0195,77.8355
2405,13.0195,77.8445
2406,13.0195,77.8535
2407,13.0195,77.8625
2408,13.0195,77.8715
2409,13.0195,77.8805
2410,13.0195,77.8895
2411,13.0195,77.8985
2412,13.0285,77.3045
2413,13.0285,77.3135
2414,13.0285,77.3225
2415,13.0285,77.3315
2416,13.0285,77.3405
2417,13.0285,77.3495
2418,13.0285,77.3585
2419,13.0285,77.3675
2420,13.0285,77.3765
2421,13.0285,77.3855
2422,13.0285,77.3945
2423,13.0285,77.4035
2424,13.0285,77.4125
2425,13.0285,77.4215
2426,13.0285,77.4305
2427,13.0285,77.4395
2428,13.0285,77.4485
2429,13.0285,77.4575
2430,13.0285,77.4665
2431,13.0285,77.4755
2432,13.0285,77.4845
2433,13.0285,77.4935
2434,13.0285,77.5025
2435,13.0285,77.5115
2436,13.0285,77.5205
2437,13.0285,77.5295
2438,13.0285,77.5385
2439,13.0285,77.5475
2440,13.0285,77.5565
2441,13.0285,77.5655
2442,13.0285,77.5745
2443,13.0285,77.5835
2444,13.0285,77.5925
2445,13.0285,77.6015
2446,13.0285,77.6105
2447,13.0285,77.6195
2448,13.0285,77.6285
2449,13.0285,77.6375
2450,13.0285,77.6465
2451,13.0285,77.6555
2452,13.0285,77.6645
2453,13.0285,77.6735
2454,13.0285,77.6825
2455,13.0285,77.6915
2456,13.0285,77.7005
2457,13.0285,77.7095
2458,13.0285,77.7185
2459,13.0285,77.7275
2460,13.0285,77.7365
2461,13.0285,77.7455
2462,13.0285,77.7545
2463,13.0285,77.7635
2464,13.0285,77.7725
2465,13.0285,77.7815
2466,13.0285,77.7905
2467,13.0285,77.7995
2468,13.0285,77.8085
2469,13.0285,77.8175
2470,13.0285,77.8265
2471,13.0285,77.8355
2472,13.0285,77.8445
2473,13.0285,77.8535
2474,13.0285,77.8625
2475,13.0285,77.8715
2476,13.0285,77.8805
2477,13.0285,77.8895
2478,13.0285,77.8985
2479,13.0375,77.3045
2480,13.0375,77.3135
2481,13.0375,77.3225
2482,13.0375,77.3315
2483,13.0375,77.3405
2484,13.0375,77.3495
2485,13.0375,77.3585
2486,13.0375,77.3675
2487,13.0375,77.3765
2488,13.0375,77.3855
2489,13.0375,77.3945
2490,13.0375,77.4035
2491,13.0375,77.4125
2492,13.0375,77.4215
2493,13.0375,77.4305
2494,13.0375,77.4395
2495,13.0375,77.4485
2496,13.0375,77.4575
2497,13.0375,77.4665
2498,13.0375,77.4755
2499,13.0375,77.4845
2500,13.0375,77.4935
2501,13.0375,77.5025
2502,13.0375,77.5115
2503,13.0375,77.5205
2504,13.0375,77.5295
2505,13.0375,77.5385
2506,13.0375,77.5475
2507,13.0375,77.5565
2508,13.0375,77.5655
2509,13.0375,77.5745
2510,13.0375,77.5835
2511,13.0375,77.5925
2512,13.0375,77.6015
2513,13.0375,77.6105
2514,13.0375,77.6195
2515,13.0375,77.6285
2516,13.0375,77.6375
2517,13.0375,77.6465
2518,13.0375,77.6555
2519,13.0375,77.6645
2520,13.0375,77.6735
2521,13.0375,77.6825
2522,13.0375,77.6915
2523,13.0375,77.7005
2524,13.0375,77.7095
2525,13.0375,77.7185
2526,13.0375,77.7275
2527,13.0375,77.7365
2528,13.0375,77.7455
2529,13.0375,77.7545
2530,13.0375,77.7635
2531,13.0375,77.7725
2532,13.0375,77.7815
2533,13.0375,77.7905
2534,13.0375,77.7995
2535,13.0375,77.8085
2536,13.0375,77.8175
2537,13.0375,77.8265
2538,13.0375,77.8355
2539,13.0375,77.8445
2540,13.0375,77.8535
2541,13.0375,77.8625
2542,13.0375,77.8715
2543,13.0375,77.8805
2544,13.0375,77.8895
2545,13.0375,77.8985
2546,13.0465,77.3045
2547,13.0465,77.3135
2548,13.0465,77.3225
2549,13.0465,77.3315
2550,13.0465,77.3405
2551,13.0465,77.3495
2552,13.0465,77.3585
2553,13.0465,77.3675
2554,13.0465,77.3765
2555,13.0465,77.3855
2556,13.0465,77.3945
2557,13.0465,77.4035
2558,13.0465,77.4125
2559,13.0465,77.4215
2560,13.0465,77.4305
2561,13.0465,77.4395
2562,13.0465,77.4485
2563,13.0465,77.4575
2564,13.0465,77.4665
2565,13.0465,77.4755
2566,13.0465,77.4845
2567,13.0465,77.4935
2568,13.0465,77.5025
2569,13.0465,77.5115
2570,13.0465,77.5205
2571,13.0465,77.5295
2572,13.0465,77.5385
2573,13.0465,77.5475
2574,13.0465,77.5565
2575,13.0465,77.5655
2576,13.0465,77.5745
2577,13.0465,77.5835
2578,13.0465,77.5925
2579,13.0465,77.6015
2580,13.0465,77.6105
2581,13.0465,77.6195
2582,13.0465,77.6285
2583,13.0465,77.6375
2584,13.0465,77.6465
2585,13.0465,77.6555
2586,13.0465,77.6645
2587,13.0465,77.6735
2588,13.0465,77.6825
2589,13.0465,77.6915
2590,13.0465,77.7005
2591,13.0465,77.7095
2592,13.0465,77.7185
2593,13.0465,77.7275
2594,13.0465,77.7365
2595,13.0465,77.7455
2596,13.0465,77.7545
2597,13.0465,77.7635
2598,13.0465,77.7725
2599,13.0465,77.7815
2600,13.0465,77.7905
2601,13.0465,77.7995
2602,13.0465,77.8085
2603,13.0465,77.8175
2604,13.0465,77.8265
2605,13.0465,77.8355
2606,13.0465,77.8445
2607,13.0465,77.8535
2608,13.0465,77.8625
2609,13.0465,77.8715
2610,13.0465,77.8805
2611,13.0465,77.8895
2612,13.0465,77.8985
2613,13.0555,77.3045
2614,13.0555,77.3135
2615,13.0555,77.3225
2616,13.0555,77.3315
2617,13.0555,77.3405
2618,13.0555,77.3495
2619,13.0555,77.3585
2620,13.0555,77.3675
2621,13.0555,77.3765
2622,13.0555,77.3855
2623,13.0555,77.3945
2624,13.0555,77.4035
2625,13.0555,77.4125
2626,13.0555,77.4215
2627,13.0555,77.4305
2628,13.0555,77.4395
2629,13.0555,77.4485
2630,13.0555,77.4575
2631,13.0555,77.4665
2632,13.0555,77.4755
2633,13.0555,77.4845
2634,13.0555,77.4935
2635,13.0555,77.5025
2636,13.0555,77.5115
2637,13.0555,77.5205
2638,13.0555,77.5295
2639,13.0555,77.5385
2640,13.0555,77.5475
2641,13.0555,77.5565
2642,13.0555,77.5655
2643,13.0555,77.5745
2644,13.0555,77.5835
2645,13.0555,77.5925
2646,13.0555,77.6015
2647,13.0555,77.6105
2648,13.0555,77.6195
2649,13.0555,77.6285
2650,13.0555,77.6375
2651,13.0555,77.6465
2652,13.0555,77.6555
2653,13.0555,77.6645
2654,13.0555,77.6735
2655,13.0555,77.6825
2656,13.0555,77.6915
2657,13.0555,77.7005
2658,13.0555,77.7095
2659,13.0555,77.7185
2660,13.0555,77.7275
2661,13.0555,77.7365
2662,13.0555,77.7455
2663,13.0555,77.7545
2664,13.0555,77.7635
2665,13.0555,77.7725
2666,13.0555,77.7815
2667,13.0555,77.7905
2668,13.0555,77.7995
2669,13.0555,77.8085
2670,13.0555,77.8175
2671,13.0555,77.8265
2672,13.0555,77.8355
2673,13.0555,77.8445
2674,13.0555,77.8535
2675,13.0555,77.8625
2676,13.0555,77.8715
2677,13.0555,77.8805
2678,13.0555,77.8895
2679,13.0555,77.8985
2680,13.0645,77.3045
2681,13.0645,77.3135
2682,13.0645,77.3225
2683,13.0645,77.3315
2684,13.0645,77.3405
2685,13.0645,77.3495
2686,13.0645,77.3585
2687,13.0645,77.3675
2688,13.0645,77.3765
2689,13.0645,77.3855
2690,13.0645,77.3945
2691,13.0645,77.4035
2692,13.0645,77.4125
2693,13.0645,77.4215
2694,13.0645,77.4305
2695,13.0645,77.4395
2696,13.0645,77.4485
2697,13.0645,77.4575
2698,13.0645,77.4665
2699,13.0645,77.4755
2700,13.0645,77.4845
2701,13.0645,77.4935
2702,13.0645,77.5025
2703,13.0645,77.5115
2704,13.0645,77.5205
2705,13.0645,77.5295
2706,13.0645,77.5385
2707,13.0645,77.5475
2708,13.0645,77.5565
2709,13.0645,77.5655
2710,13.0645,77.5745
2711,13.0645,77.5835
2712,13.0645,77.5925
2713,13.0645,77.6015
2714,13.0645,77.6105
2715,13.0645,77.6195
2716,13.0645,77.6285
2717,13.0645,77.6375
2718,13.0645,77.6465
2719,13.0645,77.6555
2720,13.0645,77.6645
2721,13.0645,77.6735
2722,13.0645,77.6825
2723,13.0645,77.6915
2724,13.0645,77.7005
2725,13.0645,77.7095
2726,13.0645,77.7185
2727,13.0645,77.7275
2728,13.0645,77.7365
2729,13.0645,77.7455
2730,13.0645,77.7545
2731,13.0645,77.7635
2732,13.0645,77.7725
2733,13.0645,77.7815
2734,13.0645,77.7905
2735,13.0645,77.7995
2736,13.0645,77.8085
2737,13.0645,77.8175
2738,13.0645,77.8265
2739,13.0645,77.8355
2740,13.0645,77.8445
2741,13.0645,77.8535
2742,13.0645,77.8625
2743,13.0645,77.8715
2744,13.0645,77.8805
2745,13.0645,77.8895
2746,13.0645,77.8985
2747,13.0735,77.3045
2748,13.0735,77.3135
2749,13.0735,77.3225
2750,13.0735,77.3315
2751,13.0735,77.3405
2752,13.0735,77.3495
2753,13.0735,77.3585
2754,13.0735,77.3675
2755,13.0735,77.3765
2756,13.0735,77.3855
2757,13.0735,77.3945
2758,13.0735,77.4035
2759,13.0735,77.4125
2760,13.0735,77.4215
2761,13.0735,77.4305
2762,13.0735,77.4395
2763,13.0735,77.4485
2764,13.0735,77.4575
2765,13.0735,77.4665
2766,13.0735,77.4755
2767,13.0735,77.4845
2768,13.0735,77.4935
2769,13.0735,77.5025
2770,13.0735,77.5115
2771,13.0735,77.5205
2772,13.0735,77.5295
2773,13.0735,77.5385
2774,13.0735,77.5475
2775,13.0735,77.5565
2776,13.0735,77.5655
2777,13.0735,77.5745
2778,13.0735,77.5835
2779,13.0735,77.5925
2780,13.0735,77.6015
2781,13.0735,77.6105
2782,13.0735,77.6195
2783,13.0735,77.6285
2784,13.0735,77.6375
2785,13.0735,77.6465
2786,13.0735,77.6555
2787,13.0735,77.6645
2788,13.0735,77.6735
2789,13.0735,77.6825
2790,13.0735,77.6915
2791,13.0735,77.7005
2792,13.0735,77.7095
2793,13.0735,77.7185
2794,13.0735,77.7275
2795,13.0735,77.7365
2796,13.0735,77.7455
2797,13.0735,77.7545
2798,13.0735,77.7635
2799,13.0735,77.7725
2800,13.0735,77.7815
2801,13.0735,77.7905
2802,13.0735,77.7995
2803,13.0735,77.8085
2804,13.0735,77.8175
2805,13.0735,77.8265
2806,13.0735,77.8355
2807,13.0735,77.8445
2808,13.0735,77.8535
2809,13.0735,77.8625
2810,13.0735,77.8715
2811,13.0735,77.8805
2812,13.0735,77.8895
2813,13.0735,77.8985
2814,13.0825,77.3045
2815,13.0825,77.3135
2816,13.0825,77.3225
2817,13.0825,77.3315
2818,13.0825,77.3405
2819,13.0825,77.3495
2820,13.0825,77.3585
2821,13.0825,77.3675
2822,13.0825,77.3765
2823,13.0825,77.3855
2824,13.0825,77.3945
2825,13.0825,77.4035
2826,13.0825,77.4125
2827,13.0825,77.4215
2828,13.0825,77.4305
2829,13.0825,77.4395
2830,13.0825,77.4485
2831,13.0825,77.4575
2832,13.0825,77.4665
2833,13.0825,77.4755
2834,13.0825,77.4845
2835,13.0825,77.4935
2836,13.0825,77.5025
2837,13.0825,77.5115
2838,13.0825,77.5205
2839,13.0825,77.5295
2840,13.0825,77.5385
2841,13.0825,77.5475
2842,13.0825,77.5565
2843,13.0825,77.5655
2844,13.0825,77.5745
2845,13.0825,77.5835
2846,13.0825,77.5925
2847,13.0825,77.6015
2848,13.0825,77.6105
2849,13.0825,77.6195
2850,13.0825,77.6285
2851,13.0825,77.6375
2852,13.0825,77.6465
2853,13.0825,77.6555
2854,13.0825,77.6645
2855,13.0825,77.6735
2856,13.0825,77.6825
2857,13.0825,77.6915
2858,13.0825,77.7005
2859,13.0825,77.7095
2860,13.0825,77.7185
2861,13.0825,77.7275
2862,13.0825,77.7365
2863,13.0825,77.7455
2864,13.0825,77.7545
2865,13.0825,77.7635
2866,13.0825,77.7725
2867,13.0825,77.7815
2868,13.0825,77.7905
2869,13.0825,77.7995
2870,13.0825,77.8085
2871,13.0825,77.8175
2872,13.0825,77.8265
2873,13.0825,77.8355
2874,13.0825,77.8445
2875,13.0825,77.8535
2876,13.0825,77.8625
2877,13.0825,77.8715
2878,13.0825,77.8805
2879,13.0825,77.8895
2880,13.0825,77.8985
2881,13.0915,77.3045
2882,13.0915,77.3135
2883,13.0915,77.3225
2884,13.0915,77.3315
2885,13.0915,77.3405
2886,13.0915,77.3495
2887,13.0915,77.3585
2888,13.0915,77.3675
2889,13.0915,77.3765
2890,13.0915,77.3855
2891,13.0915,77.3945
2892,13.0915,77.4035
2893,13.0915,77.4125
2894,13.0915,77.4215
2895,13.0915,77.4305
2896,13.0915,77.4395
2897,13.0915,77.4485
2898,13.0915,77.4575
2899,13.0915,77.4665
2900,13.0915,77.4755
2901,13.0915,77.4845
2902,13.0915,77.4935
2903,13.0915,77.5025
2904,13.0915,77.5115
2905,13.0915,77.5205
2906,13.0915,77.5295
2907,13.0915,77.5385
2908,13.0915,77.5475
2909,13.0915,77.5565
2910,13.0915,77.5655
2911,13.0915,77.5745
2912,13.0915,77.5835
2913,13.0915,77.5925
2914,13.0915,77.6015
2915,13.0915,77.6105
2916,13.0915,77.6195
2917,13.0915,77.6285
2918,13.0915,77.6375
2919,13.0915,77.6465
2920,13.0915,77.6555
2921,13.0915,77.6645
2922,13.0915,77.6735
2923,13.0915,77.6825
2924,13.0915,77.6915
2925,13.0915,77.7005
2926,13.0915,77.7095
2927,13.0915,77.7185
2928,13.0915,77.7275
2929,13.0915,77.7365
2930,13.0915,77.7455
2931,13.0915,77.7545
2932,13.0915,77.7635
2933,13.0915,77.7725
2934,13.0915,77.7815
2935,13.0915,77.7905
2936,13.0915,77.7995
2937,13.0915,77.8085
2938,13.0915,77.8175
2939,13.0915,77.8265
2940,13.0915,77.8355
2941,13.0915,77.8445
2942,13.0915,77.8535
2943,13.0915,77.8625
2944,13.0915,77.8715
2945,13.0915,77.8805
2946,13.0915,77.8895
2947,13.0915,77.8985
2948,13.1005,77.3045
2949,13.1005,77.3135
2950,13.1005,77.3225
2951,13.1005,77.3315
2952,13.1005,77.3405
2953,13.1005,77.3495
2954,13.1005,77.3585
2955,13.1005,77.3675
2956,13.1005,77.3765
2957,13.1005,77.3855
2958,13.1005,77.3945
2959,13.1005,77.4035
2960,13.1005,77.4125
2961,13.1005,77.4215
2962,13.1005,77.4305
2963,13.1005,77.4395
2964,13.1005,77.4485
2965,13.1005,77.4575
2966,13.1005,77.4665
2967,13.1005,77.4755
2968,13.1005,77.4845
2969,13.1005,77.4935
2970,13.1005,77.5025
2971,13.1005,77.5115
2972,13.1005,77.5205
2973,13.1005,77.5295
2974,13.1005,77.5385
2975,13.1005,77.5475
2976,13.1005,77.5565
2977,13.1005,77.5655
2978,13.1005,77.5745
2979,13.1005,77.5835
2980,13.1005,77.5925
2981,13.1005,77.6015
2982,13.1005,77.6105
2983,13.1005,77.6195
2984,13.1005,77.6285
2985,13.1005,77.6375
2986,13.1005,77.6465
2987,13.1005,77.6555
2988,13.1005,77.6645
2989,13.1005,77.6735
2990,13.1005,77.6825
2991,13.1005,77.6915
2992,13.1005,77.7005
2993,13.1005,77.7095
2994,13.1005,77.7185
2995,13.1005,77.7275
2996,13.1005,77.7365
2997,13.1005,77.7455
2998,13.1005,77.7545
2999,13.1005,77.7635
3000,13.1005,77.7725
3001,13.1005,77.7815
3002,13.1005,77.7905
3003,13.1005,77.7995
3004,13.1005,77.8085
3005,13.1005,77.8175
3006,13.1005,77.8265
3007,13.1005,77.8355
3008,13.1005,77.8445
3009,13.1005,77.8535
3010,13.1005,77.8625
3011,13.1005,77.8715
3012,13.1005,77.8805
3013,13.1005,77.8895
3014,13.1005,77.8985
3015,13.1095,77.3045
3016,13.1095,77.3135
3017,13.1095,77.3225
3018,13.1095,77.3315
3019,13.1095,77.3405
3020,13.1095,77.3495
3021,13.1095,77.3585
3022,13.1095,77.3675
3023,13.1095,77.3765
3024,13.1095,77.3855
3025,13.1095,77.3945
3026,13.1095,77.4035
3027,13.1095,77.4125
3028,13.1095,77.4215
3029,13.1095,77.4305
3030,13.1095,77.4395
3031,13.1095,77.4485
3032,13.1095,77.4575
3033,13.1095,77.4665
3034,13.1095,77.4755
3035,13.1095,77.4845
3036,13.1095,77.4935
3037,13.1095,77.5025
3038,13.1095,77.5115
3039,13.1095,77.5205
3040,13.1095,77.5295
3041,13.1095,77.5385
3042,13.1095,77.5475
3043,13.1095,77.5565
3044,13.1095,77.5655
3045,13.1095,77.5745
3046,13.1095,77.5835
3047,13.1095,77.5925
3048,13.1095,77.6015
3049,13.1095,77.6105
3050,13.1095,77.6195
3051,13.1095,77.6285
3052,13.1095,77.6375
3053,13.1095,77.6465
3054,13.1095,77.6555
3055,13.1095,77.6645
3056,13.1095,77.6735
3057,13.1095,77.6825
3058,13.1095,77.6915
3059,13.1095,77.7005
3060,13.1095,77.7095
3061,13.1095,77.7185
3062,13.1095,77.7275
3063,13.1095,77.7365
3064,13.1095,77.7455
3065,13.1095,77.7545
3066,13.1095,77.7635
3067,13.1095,77.7725
3068,13.1095,77.7815
3069,13.1095,77.7905
3070,13.1095,77.7995
3071,13.1095,77.8085
3072,13.1095,77.8175
3073,13.1095,77.8265
3074,13.1095,77.8355
3075,13.1095,77.8445
3076,13.1095,77.8535
3077,13.1095,77.8625
3078,13.1095,77.8715
3079,13.1095,77.8805
3080,13.1095,77.8895
3081,13.1095,77.8985
3082,13.1185,77.3045
3083,13.1185,77.3135
3084,13.1185,77.3225
3085,13.1185,77.3315
3086,13.1185,77.3405
3087,13.1185,77.3495
3088,13.1185,77.3585
3089,13.1185,77.3675
3090,13.1185,77.3765
3091,13.1185,77.3855
3092,13.1185,77.3945
3093,13.1185,77.4035
3094,13.1185,77.4125
3095,13.1185,77.4215
3096,13.1185,77.4305
3097,13.1185,77.4395
3098,13.1185,77.4485
3099,13.1185,77.4575
3100,13.1185,77.4665
3101,13.1185,77.4755
3102,13.1185,77.4845
3103,13.1185,77.4935
3104,13.1185,77.5025
3105,13.1185,77.5115
3106,13.1185,77.5205
3107,13.1185,77.5295
3108,13.1185,77.5385
3109,13.1185,77.5475
3110,13.1185,77.5565
3111,13.1185,77.5655
3112,13.1185,77.5745
3113,13.1185,77.5835
3114,13.1185,77.5925
3115,13.1185,77.6015
3116,13.1185,77.6105
3117,13.1185,77.6195
3118,13.1185,77.6285
3119,13.1185,77.6375
3120,13.1185,77.6465
3121,13.1185,77.6555
3122,13.1185,77.6645
3123,13.1185,77.6735
3124,13.1185,77.6825
3125,13.1185,77.6915
3126,13.1185,77.7005
3127,13.1185,77.7095
3128,13.1185,77.7185
3129,13.1185,77.7275
3130,13.1185,77.7365
3131,13.1185,77.7455
3132,13.1185,77.7545
3133,13.1185,77.7635
3134,13.1185,77.7725
3135,13.1185,77.7815
3136,13.1185,77.7905
3137,13.1185,77.7995
3138,13.1185,77.8085
3139,13.1185,77.8175
3140,13.1185,77.8265
3141,13.1185,77.8355
3142,13.1185,77.8445
3143,13.1185,77.8535
3144,13.1185,77.8625
3145,13.1185,77.8715
3146,13.1185,77.8805
3147,13.1185,77.8895
3148,13.1185,77.8985
3149,13.1275,77.3045
3150,13.1275,77.3135
3151,13.1275,77.3225
3152,13.1275,77.3315
3153,13.1275,77.3405
3154,13.1275,77.3495
3155,13.1275,77.3585
3156,13.1275,77.3675
3157,13.1275,77.3765
3158,13.1275,77.3855
3159,13.1275,77.3945
3160,13.1275,77.4035
3161,13.1275,77.4125
3162,13.1275,77.4215
3163,13.1275,77.4305
3164,13.1275,77.4395
3165,13.1275,77.4485
3166,13.1275,77.4575
3167,13.1275,77.4665
3168,13.1275,77.4755
3169,13.1275,77.4845
3170,13.1275,77.4935
3171,13.1275,77.5025
3172,13.1275,77.5115
3173,13.1275,77.5205
3174,13.1275,77.5295
3175,13.1275,77.5385
3176,13.1275,77.5475
3177,13.1275,77.5565
3178,13.1275,77.5655
3179,13.1275,77.5745
3180,13.1275,77.5835
3181,13.1275,77.5925
3182,13.1275,77.6015
3183,13.1275,77.6105
3184,13.1275,77.6195
3185,13.1275,77.6285
3186,13.1275,77.6375
3187,13.1275,77.6465
3188,13.1275,77.6555
3189,13.1275,77.6645
3190,13.1275,77.6735
3191,13.1275,77.6825
3192,13.1275,77.6915
3193,13.1275,77.7005
3194,13.1275,77.7095
3195,13.1275,77.7185
3196,13.1275,77.7275
3197,13.1275,77.7365
3198,13.1275,77.7455
3199,13.1275,77.7545
3200,13.1275,77.7635
3201,13.1275,77.7725
3202,13.1275,77.7815
3203,13.1275,77.7905
3204,13.1275,77.7995
3205,13.1275,77.8085
3206,13.1275,77.8175
3207,13.1275,77.8265
3208,13.1275,77.8355
3209,13.1275,77.8445
3210,13.1275,77.8535
3211,13.1275,77.8625
3212,13.1275,77.8715
3213,13.1275,77.8805
3214,13.1275,77.8895
3215,13.1275,77.8985
3216,13.1365,77.3045
3217,13.1365,77.3135
3218,13.1365,77.3225
3219,13.1365,77.3315
3220,13.1365,77.3405
3221,13.1365,77.3495
3222,13.1365,77.3585
3223,13.1365,77.3675
3224,13.1365,77.3765
3225,13.1365,77.3855
3226,13.1365,77.3945
3227,13.1365,77.4035
3228,13.1365,77.4125
3229,13.1365,77.4215
3230,13.1365,77.4305
3231,13.1365,77.4395
3232,13.1365,77.4485
3233,13.1365,77.4575
3234,13.1365,77.4665
3235,13.1365,77.4755
3236,13.1365,77.4845
3237,13.1365,77.4935
3238,13.1365,77.5025
3239,13.1365,77.5115
3240,13.1365,77.5205
3241,13.1365,77.5295
3242,13.1365,77.5385
3243,13.1365,77.5475
3244,13.1365,77.5565
3245,13.1365,77.5655
3246,13.1365,77.5745
3247,13.1365,77.5835
3248,13.1365,77.5925
3249,13.1365,77.6015
3250,13.1365,77.6105
3251,13.1365,77.6195
3252,13.1365,77.6285
3253,13.1365,77.6375
3254,13.1365,77.6465
3255,13.1365,77.6555
3256,13.1365,77.6645
3257,13.1365,77.6735
3258,13.1365,77.6825
3259,13.1365,77.6915
3260,13.1365,77.7005
3261,13.1365,77.7095
3262,13.1365,77.7185
3263,13.1365,77.7275
3264,13.1365,77.7365
3265,13.1365,77.7455
3266,13.1365,77.7545
3267,13.1365,77.7635
3268,13.1365,77.7725
3269,13.1365,77.7815
3270,13.1365,77.7905
3271,13.1365,77.7995
3272,13.1365,77.8085
3273,13.1365,77.8175
3274,13.1365,77.8265
3275,13.1365,77.8355
3276,13.1365,77.8445
3277,13.1365,77.8535
3278,13.1365,77.8625
3279,13.1365,77.8715
3280,13.1365,77.8805
3281,13.1365,77.8895
3282,13.1365,77.8985
3283,13.1455,77.3045
3284,13.1455,77.3135
3285,13.1455,77.3225
3286,13.1455,77.3315
3287,13.1455,77.3405
3288,13.1455,77.3495
3289,13.1455,77.3585
3290,13.1455,77.3675
3291,13.1455,77.3765
3292,13.1455,77.3855
3293,13.1455,77.3945
3294,13.1455,77.4035
