cell_id,road_length_km,building_count
2901,34.328,390
2902,29.569,249
2903,46.9517,0
2904,37.0332,0
2905,55.8742,6
2906,39.5129,9
2907,42.8546,314
2908,53.4429,1069
2909,49.6607,697
2910,5.123,68
2911,14.5773,674
2912,54.3472,1877
2913,28.932,279
2914,37.0549,607
2915,15.6561,123
2916,37.2053,241
2917,21.539,50
2918,22.2844,120
2919,9.5051,75
2920,20.8037,65
2921,11.2881,22
2922,12.3472,4
2923,20.8235,10
2924,26.8387,0
2925,9.7034,2
2926,21.5226,0
2927,21.0251,0
2928,6.3894,0
2929,26.843,3
2930,19.6172,5
2931,18.6324,34
2932,0.0776,0
2933,3.2698,9
2934,17.7274,7
2935,16.0054,0
2936,16.0408,4
2937,19.8513,5
2938,16.7045,2
2939,12.3709,0
2940,9.7939,0
2941,5.473,0
2942,12.6596,0
2943,3.7426,1
2944,14.318,0
2945,10.5755,0
2946,2.797,0
2947,5.7716,0
2948,4.7373,0
2949,10.307,0
2950,12.1954,0
2951,10.3247,1
2952,7.6009,0
2953,11.3115,0
2954,17.8976,0
2955,31.3004,0
2956,29.6108,0
2957,36.7428,9
2958,36.4197,13
2959,48.6244,0
2960,36.5888,0
2961,34.3892,0
2962,20.9838,0
2963,26.1567,20
2964,14.2984,6
2965,7.843,0
2966,13.3607,62
2967,20.4893,83
2968,32.4791,216
2969,22.5664,141
2970,26.1367,0
2971,60.5824,0
2972,59.8437,22
2973,39.5302,29
2974,52.2862,12
2975,52.3114,183
2976,36.8085,109
2977,54.312,2093
2978,59.8672,2098
2979,41.6825,984
2980,34.9938,1585
2981,31.4607,938
2982,25.5851,567
2983,39.286,440
2984,47.7868,371
2985,19.0021,92
2986,18.316,19
2987,14.3522,4
2988,29.1252,0
2989,0.0,2
2990,4.6994,0
2991,41.1958,0
2992,22.2844,7
2993,22.3077,1
2994,26.7226,0
2995,0.0,0
2996,2.0803,0
2997,8.4679,1
2998,8.9631,0
2999,0.0,0
3000,4.4838,1
3001,13.7774,0
3002,15.4859,0
3003,19.4329,0
3004,9.5947,6
3005,27.2008,1
3006,4.4241,0
3007,6.8458,0
3008,4.4738,0
3009,9.8971,1
3010,13.3971,1
3011,2.1198,0
3012,6.7189,0
3013,12.0527,0
3014,6.6646,0
3015,6.5523,0
3016,12.2477,1
3017,9.0483,0
3018,5.7059,35
3019,11.6253,18
3020,6.4274,16
3021,4.9419,0
3022,38.9161,0
3023,31.0055,9
3024,39.2056,0
3025,19.5824,0
3026,22.5444,0
3027,29.3514,0
3028,11.4902,0
3029,13.0678,0
3030,21.8794,26
3031,16.7869,27
3032,19.1227,195
3033,13.3386,99
3034,7.5793,73
3035,37.5708,160
3036,25.75,86
3037,24.2273,42
3038,27.7486,118
3039,51.0399,59
3040,35.594,9
3041,12.3706,26
3042,34.1102,108
3043,45.1795,85
3044,32.1054,951
3045,24.8837,799
3046,9.7562,287
3047,22.3296,1089
3048,28.98,341
3049,48.1451,1055
3050,25.3075,260
3051,28.8337,96
3052,18.0815,44
3053,12.9557,0
3054,7.2635,0
3055,17.4543,9
3056,2.8141,2
3057,9.1762,27
3058,10.8337,135
3059,3.2439,5
3060,0.0,0
3061,1.2434,0
3062,0.0,0
3063,0.0,0
3064,5.163,0
3065,5.0805,1
3066,0.0,0
3067,15.1112,1
3068,9.2605,0
3069,15.2023,0
3070,5.874,0
3071,0.0,2
3072,20.3388,7
3073,8.7288,2
3074,8.226,1
3075,4.005,0
3076,6.6602,0
3077,3.9723,0
3078,11.4315,0
3079,8.2013,1
3080,6.2931,0
3081,0.0,0
3082,0.0,0
3083,7.1067,0
3084,6.1367,0
3085,12.9861,4
3086,4.8606,3
3087,7.8016,30
3088,15.8002,11
3089,18.274,14
3090,11.075,27
3091,39.3306,9
3092,27.1145,0
3093,23.1105,0
3094,14.6045,1
3095,24.308,0
3096,22.5668,3
3097,5.152,2
3098,11.9959,3
3099,7.3649,24
3100,10.0217,0
3101,14.1251,116
3102,30.8102,349
3103,32.5006,21
3104,17.7572,130
3105,23.3756,105
3106,29.9451,64
3107,12.013,2
3108,4.3953,1
3109,27.9298,52
3110,38.8975,179
3111,37.1233,607
3112,17.807,424
3113,16.6787,192
3114,0.0,19
3115,12.997,242
3116,36.5104,634
3117,44.3914,1181
3118,49.429,928
3119,15.1738,119
3120,18.6448,0
3121,12.9212,13
3122,12.1984,26
3123,17.1465,122
3124,15.408,165
3125,13.6507,51
3126,18.3941,12
3127,15.5855,0
3128,2.2716,0
3129,0.0,0
3130,2.7154,0
3131,14.2257,3
3132,10.3406,0
3133,3.6789,0
3134,16.8232,3
3135,9.47,2
3136,5.9502,0
3137,11.148,0
3138,1.2237,0
3139,15.5707,1
3140,0.0,2
3141,10.2963,0
3142,7.6379,1
3143,6.5587,0
3144,12.8638,1
3145,3.241,0
3146,6.1533,0
3147,14.4689,1
3148,4.4291,2
3149,4.2369,0
3150,4.5704,0
3151,7.1252,0
3152,8.3211,0
3153,11.8994,0
3154,1.8886,7
3155,10.1322,5
3156,9.8407,1
3157,6.8343,0
3158,17.0356,0
3159,15.2376,0
3160,36.243,2
3161,18.0141,9
3162,10.7602,4
3163,13.321,0
3164,8.0216,0
3165,10.0018,17
3166,9.3718,55
3167,12.7783,96
3168,19.8116,161
3169,22.5168,397
3170,12.2746,194
3171,17.0461,71
3172,16.7936,100
3173,15.2062,62
3174,17.8479,1
3175,14.671,0
3176,5.6387,29
3177,22.3875,45
3178,25.1747,209
3179,23.7971,97
3180,24.7995,190
3181,4.1018,77
3182,3.2981,106
3183,12.4912,29
3184,11.0517,317
3185,21.0501,504
3186,24.1702,238
3187,22.7079,39
3188,18.6955,8
3189,21.3536,93
3190,8.6904,46
3191,4.5106,2
3192,13.9493,42
3193,35.9191,111
3194,18.0746,79
3195,5.4048,0
3196,9.5722,0
3197,16.6939,0
3198,14.6342,10
3199,4.2452,0
3200,1.9421,0
3201,9.064,0
3202,8.743,0
3203,3.0245,0
3204,9.1871,0
3205,8.6287,6
3206,22.3501,4
3207,7.7802,4
3208,1.3864,0
3209,12.8497,2
3210,6.835,4
3211,9.0776,0
3212,11.974,0
3213,11.0733,0
3214,3.2025,0
3215,0.0,0
3216,0.7455,0
3217,5.3394,20
3218,18.0947,139
3219,8.4819,0
3220,6.6247,0
3221,11.9601,1
3222,18.2936,2
3223,10.3757,0
3224,8.6255,0
3225,5.0317,0
3226,9.9066,0
3227,8.5553,2
3228,10.9446,10
3229,7.5138,1
3230,14.2133,0
3231,10.3525,0
3232,14.9494,0
3233,16.8227,0
3234,31.4449,81
3235,38.5133,624
3236,6.1554,105
3237,15.0683,309
3238,4.6087,0
3239,26.6616,15
3240,21.5353,0
3241,25.0435,0
3242,16.4906,12
3243,0.498,0
3244,10.4695,19
3245,35.4616,82
3246,10.1451,34
3247,32.0067,167
3248,2.8007,3
3249,0.2618,0
3250,0.0,2
3251,16.544,2
3252,6.0384,26
3253,23.7594,78
3254,21.7918,0
3255,10.8373,26
3256,20.9487,309
3257,17.0244,209
3258,17.8672,20
3259,19.0297,37
3260,12.0574,61
3261,9.2418,34
3262,19.107,2
3263,25.1523,0
3264,18.2933,1
3265,23.8143,20
3266,12.6457,0
3267,0.0,0
3268,11.3092,1
3269,13.9918,0
3270,11.2864,0
3271,5.925,0
3272,14.742,0
3273,22.6278,2
3274,29.8924,6
3275,4.0625,0
3276,11.293,0
3277,12.4328,4
3278,7.4804,2
3279,3.5832,1
3280,0.0,0
3281,8.2841,0
3282,5.1128,0
3283,6.2566,7
3284,6.4493,64
3285,17.0993,23
3286,12.7184,4
3287,6.9981,1
3288,15.2278,1
3289,21.8251,0
3290,15.3636,0
3291,14.617,0
3292,8.2302,0
3293,10.526,0
3294,1.7109,0
3295,14.9933,0
3296,16.9299,0
3297,13.9943,0
3298,15.8213,0
3299,21.4743,0
3300,8.5523,0
3301,18.5248,1
3302,21.5253,157
3303,4.3654,11
3304,3.0191,9
3305,8.8355,0
3306,11.7482,14
3307,25.9361,0
3308,13.9356,0
3309,10.9013,0
3310,6.6903,0
3311,13.8696,66
3312,26.0557,176
3313,27.0057,136
3314,34.9217,155
3315,17.2603,190
3316,20.0447,11
3317,11.7551,54
3318,27.7477,43
3319,23.9287,2
3320,16.2616,150
3321,15.5233,12
3322,19.3643,0
3323,26.5627,11
3324,13.5997,106
3325,6.7443,53
3326,5.2315,12
3327,18.4479,8
3328,9.8616,33
3329,2.221,12
3330,7.0656,2
3331,6.3297,1
3332,2.5643,0
3333,12.8245,0
3334,1.039,0
3335,6.8378,1
3336,14.0524,0
3337,8.6907,0
3338,18.005,0
3339,10.9009,0
3340,10.6159,6
3341,13.4235,5
3342,4.4153,0
3343,14.0705,0
3344,4.2069,0
3345,9.0218,3
3346,5.3333,5
3347,12.1979,0
3348,8.6062,0
3349,7.1482,0
3350,6.1287,0
3351,8.947,1
3352,7.5599,3
3353,9.7929,7
3354,14.3862,3
3355,8.303,0
3356,5.4738,0
3357,9.0869,0
3358,18.0549,0
3359,6.7103,0
3360,1.5434,0
3361,6.4722,0
3362,13.408,0
3363,7.1542,0
3364,18.5159,0
3365,14.1613,0
3366,10.3251,0
3367,6.1518,0
3368,6.7302,0
3369,9.0949,8
3370,0.0,0
3371,5.0538,0
3372,14.5707,0
3373,15.454,0
3374,16.8043,0
3375,14.3028,0
3376,21.6113,0
3377,11.2238,0
3378,22.2911,23
3379,24.1504,36
3380,18.1946,6
3381,13.7016,6
3382,5.1381,2
3383,8.257,24
3384,20.5152,29
3385,28.1626,378
3386,25.2106,116
3387,11.1452,440
3388,17.6216,64
3389,23.7902,2
3390,10.7098,108
3391,7.5097,4
3392,12.1007,9
3393,9.0581,32
3394,10.5905,45
3395,10.8168,90
3396,17.9974,7
3397,15.1485,9
3398,17.802,0
3399,8.3549,0
3400,13.7411,0
3401,24.6481,0
3402,6.9908,0
3403,8.4665,0
3404,9.9678,0
3405,14.938,0
3406,3.8132,0
3407,3.8132,2
3408,6.752,42
3409,1.4834,57
3410,11.0858,17
3411,6.8165,0
3412,6.8165,0
3413,12.7321,0
3414,4.1867,0
3415,6.0096,0
3416,8.856,0
3417,9.0179,0
3418,12.5172,1
3419,5.4322,3
3420,10.1439,12
3421,3.7222,9
3422,4.6356,0
3423,0.8256,0
3424,11.4962,0
3425,2.7398,0
3426,3.9867,0
3427,11.9657,0
3428,6.7474,0
3429,13.0537,3
3430,10.3853,0
3431,7.595,0
3432,3.6087,0
3433,5.3359,1
3434,7.9835,2
3435,2.9411,0
3436,5.0607,0
3437,5.0607,3
3438,0.0,0
3439,6.7828,0
3440,8.4535,0
3441,13.0357,0
3442,9.3802,2
3443,7.74,2
3444,9.0092,0
3445,24.179,42
3446,12.5668,56
3447,7.1888,0
3448,11.2924,3
3449,15.6146,12
3450,17.3616,62
3451,25.8458,47
3452,3.6978,24
3453,22.9024,311
3454,21.2125,210
3455,16.1307,73
3456,18.4977,2
3457,19.6671,153
3458,17.8801,0
3459,23.2475,11
3460,7.6501,0
3461,8.4116,4
3462,7.8281,52
3463,15.3525,26
3464,9.4303,9
3465,12.2021,0
3466,8.2661,0
3467,8.3662,4
3468,8.2565,0
3469,8.3307,0
3470,5.8362,0
3471,14.2794,0
3472,12.4381,0
3473,1.8621,0
3474,1.8621,5
3475,10.8029,0
3476,3.7437,26
3477,10.2183,9
3478,0.0,0
3479,0.0,0
3480,9.0535,0
3481,13.4478,0
3482,7.2333,0
3483,0.5179,0
3484,6.2319,0
3485,7.78,0
3486,3.9348,9
3487,3.9348,4
3488,7.515,1
3489,8.6777,0
3490,4.6228,0
3491,9.7762,0
3492,3.4491,0
3493,0.0,0
3494,6.2432,0
3495,8.9035,0
3496,21.8375,0
3497,9.266,0
3498,10.8015,0
3499,14.724,0
3500,18.4349,0
3501,3.1281,2
3502,0.0,0
3503,5.747,0
3504,16.4883,0
3505,0.0,0
3506,6.7828,0
3507,2.7468,0
3508,16.5749,1
3509,20.0926,9
3510,10.2873,12
3511,12.1926,7
3512,23.3031,124
3513,27.9479,12
3514,12.4512,0
3515,12.4713,1
3516,5.6343,40
3517,14.3904,23
3518,15.7365,0
3519,13.7048,6
3520,18.2265,44
3521,36.7218,156
3522,11.6949,36
3523,13.5386,7
3524,18.5153,46
3525,7.0968,0
3526,6.4716,0
3527,13.3159,0
3528,9.5835,1
3529,10.5831,4
3530,9.0754,8
3531,13.5095,39
3532,19.7893,27
3533,19.6582,10
3534,6.0311,0
3535,10.6809,0
3536,10.3923,0
3537,0.417,0
3538,21.4933,0
3539,15.0124,0
3540,7.2334,0
3541,13.6693,6
3542,6.9891,0
3543,9.8012,0
3544,4.2214,0
3545,0.0,0
3546,0.0,0
3547,8.464,0
3548,11.4509,0
3549,8.116,0
3550,4.1213,0
3551,10.326,0
3552,9.4634,0
3553,10.6721,11
3554,0.0,2
3555,8.577,0
3556,12.3744,0
3557,7.3197,0
3558,3.2213,0
3559,7.9734,0
3560,10.2203,0
3561,7.7881,0
3562,15.1298,0
3563,26.4523,0
3564,3.5129,0
3565,12.159,0
3566,3.1101,0
3567,8.5237,0
3568,4.047,0
3569,5.747,0
3570,5.747,9
3571,5.6806,0
3572,5.6806,0
3573,7.7005,0
3574,2.15,0
3575,19.6519,0
3576,9.7974,0
3577,13.4176,1
3578,9.2254,6
3579,3.6826,264
3580,14.7494,41
3581,25.3713,7
3582,16.1419,8
3583,8.5556,101
3584,4.763,251
3585,8.2461,0
3586,16.6482,4
3587,12.5608,1
3588,12.046,96
3589,9.557,104
3590,11.1569,11
3591,15.0348,18
3592,16.7187,19
3593,12.8588,8
3594,10.7324,0
3595,10.8447,0
3596,14.5595,5
3597,17.0696,71
3598,15.3713,61
3599,8.4728,10
3600,16.5111,3
3601,13.698,1
3602,12.2222,0
3603,3.8709,0
3604,12.1571,0
3605,14.0058,0
3606,20.5382,2
3607,4.5366,0
3608,7.0458,7
3609,4.906,0
3610,7.5935,0
3611,0.0,0
3612,0.0,0
3613,5.9964,0
3614,20.1105,0
3615,3.9984,0
3616,0.0,0
3617,0.0,0
3618,5.5871,0
3619,7.5872,0
3620,10.9135,2
3621,6.3545,0
3622,6.3545,0
3623,3.3177,0
3624,12.8392,0
3625,12.5788,1
3626,6.342,0
3627,5.1567,0
3628,7.9012,0
3629,5.8683,0
3630,2.1587,0
3631,14.7246,0
3632,7.5783,0
3633,3.5967,0
3634,7.8932,0
3635,10.2093,0
3636,0.0,0
3637,0.0,0
3638,12.4321,0
3639,0.0,0
3640,3.6946,1
3641,9.6639,0
3642,8.305,0
3643,7.487,0
3644,10.725,0
3645,31.5953,1
3646,18.6651,1
3647,8.6019,0
3648,16.7397,345
3649,4.8017,10
3650,14.7075,32
3651,11.5001,286
3652,16.5632,9
3653,14.0277,70
3654,12.0836,197
3655,4.7851,39
3656,12.9769,64
3657,10.5874,49
3658,6.4908,69
3659,13.5502,60
3660,16.1781,7
3661,7.1844,4
3662,11.0205,6
3663,4.0964,6
3664,2.0613,1
3665,0.0,4
3666,5.1182,6
3667,15.8821,0
3668,14.5605,0
3669,8.8046,1
3670,10.0893,1
3671,9.1452,0
3672,9.0941,9
3673,15.8619,1
3674,14.4317,1
3675,9.2128,13
3676,6.2133,0
3677,10.6572,0
3678,9.9939,15
3679,6.3336,0
3680,7.203,0
3681,6.1563,0
3682,7.3263,0
3683,0.0,0
3684,0.0,0
3685,4.7518,0
3686,3.5545,0
3687,8.9511,0
3688,0.0,0
3689,0.0,0
3690,0.4539,0
3691,1.3189,0
3692,0.0,0
3693,6.0264,0
3694,5.6981,0
3695,3.9041,0
3696,8.2,0
3697,9.2219,0
3698,1.1342,0
3699,1.2128,0
3700,5.9588,0
3701,0.0,0
3702,0.0,0
3703,0.0,0
3704,0.0,0
3705,3.1082,0
3706,1.4837,0
3707,3.3541,0
3708,0.0,0
3709,0.6645,0
3710,5.7501,0
3711,1.6163,0
3712,7.2408,0
3713,3.6267,0
3714,2.1207,54
3715,6.7467,28
3716,6.4156,0
3717,4.046,0
3718,8.8648,6
3719,14.7204,1
3720,4.5923,2
3721,4.8159,64
3722,6.0293,44
3723,2.1006,13
3724,4.2343,17
3725,5.1078,4
3726,9.7818,0
3727,13.7255,15
3728,7.166,13
3729,15.3486,21
3730,14.7482,37
3731,1.2849,11
3732,0.0,0
3733,5.5618,3
3734,8.1811,0
3735,5.9101,0
3736,0.0,0
3737,5.2393,0
3738,9.2646,0
3739,3.2908,0
3740,5.1513,0
3741,2.8346,0
3742,2.7566,0
3743,2.7566,0
3744,3.4439,0
3745,0.4162,3
3746,4.9159,0
3747,10.5026,0
3748,3.7995,0
3749,0.0,0
3750,0.0,0
3751,0.0,0
