cell_id,center_lat,center_lon,ndvi_2015,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,rainfall_2015,rainfall_2016,rainfall_2017,rainfall_2018,rainfall_2019,rainfall_2020,rainfall_2021,rainfall_2022,rainfall_2023,rainfall_2024,rainfall_mean,rainfall_anomaly,road_length_km,building_count,gbif_observations,gbif_species_count,dist_to_cbd_km,zone,ndvi_mean,ndvi_std,ndvi_min,ndvi_accel,vegetation_stressed,fragmentation_index,infra_pressure,urban_proximity_score,rainfall_stress,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label
2240,13.0015,77.5655,,,,,,,,,1176.9,775.5,968.3,942.9,967.0,1268.6,1440.9,1185.3,795.5,1080.9,1060.1799999999998,20.720000000000255,0.0,0,940.0,51.0,4.5739,urban_core,,,,,0,0.0,0.0,0.179408,0,18.4314,0.0,0.0,nan
2241,13.0015,77.5745,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,3.9675,urban_core,,,,,0,0.0,0.0,0.201309,0,0.0,0.0,0.0,nan
2242,13.0015,77.5835,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,3.5294,urban_core,,,,,0,0.0,0.0,0.22078,0,0.0,0.0,0.0,nan
2243,13.0015,77.5925,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,3.3267,urban_core,,,,,0,0.0,0.0,0.231123,0,0.0,0.0,0.0,nan
2244,13.0015,77.6015,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,3.4018,urban_core,,,,,0,0.0,0.0,0.22718,0,0.0,0.0,0.0,nan
2245,13.0015,77.6105,,,,,,,,,1176.9,775.5,900.0,873.3,919.1,1256.5,1327.5,1108.5,729.6,996.5,1006.34,-9.839999999999918,0.0,0,0.0,0.0,3.738,urban_core,,,,,0,0.0,0.0,0.21106,0,0.0,0.0,0.0,nan
2246,13.0015,77.6195,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,4.2741,urban_core,,,,,0,0.0,0.0,0.189606,0,0.0,0.0,0.0,nan
2247,13.0015,77.6285,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,4.9455,urban_core,,,,,0,0.0,0.0,0.168194,0,0.0,0.0,0.0,nan
2248,13.0015,77.6375,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,5.7047,urban_core,,,,,0,0.0,0.0,0.149149,0,0.0,0.0,0.0,nan
2249,13.0015,77.6465,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,6.521,urban_core,,,,,0,0.0,0.0,0.132961,0,0.0,0.0,0.0,nan
2250,13.0015,77.6555,,,,,,,,,1203.8,746.4,917.8,847.4,889.9,1245.8,1323.5,1110.1,760.1,1016.9,1006.17,10.729999999999905,0.0,0,2788.0,42.0,7.3755,urban_core,,,,,0,0.0,0.0,0.119396,0,66.381,0.0,0.0,nan
2251,13.0015,77.6645,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,8.2564,urban_core,,,,,0,0.0,0.0,0.108033,0,0.0,0.0,0.0,nan
2252,13.0015,77.6735,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,9.1561,urban_core,,,,,0,0.0,0.0,0.098463,0,0.0,0.0,0.0,nan
2253,13.0015,77.6825,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,10.0695,fringe,,,,,0,0.0,0.0,0.090338,0,0.0,0.0,0.0,nan
2254,13.0015,77.6915,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,10.9931,fringe,,,,,0,0.0,0.0,0.083381,0,0.0,0.0,0.0,nan
2255,13.0015,77.7005,,,,,,,,,1203.8,746.4,927.6,783.9,823.6,1185.4,1303.6,1029.1,703.8,1005.5,971.27,34.229999999999905,0.0,0,0.0,0.0,11.9247,fringe,,,,,0,0.0,0.0,0.077371,0,0.0,0.0,0.0,nan
2256,13.0015,77.7095,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,12.8625,fringe,,,,,0,0.0,0.0,0.072137,0,0.0,0.0,0.0,nan
2257,13.0015,77.7185,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,13.8052,fringe,,,,,0,0.0,0.0,0.067544,0,0.0,0.0,0.0,nan
2258,13.0015,77.7275,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,14.7519,fringe,,,,,0,0.0,0.0,0.063484,0,0.0,0.0,0.0,nan
2259,13.0015,77.7365,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,15.7019,fringe,,,,,0,0.0,0.0,0.059873,0,0.0,0.0,0.0,nan
2260,13.0015,77.7455,,,,,,,,,1203.8,746.4,927.6,783.9,823.6,1185.4,1303.6,1029.1,703.8,1005.5,971.27,34.229999999999905,0.0,0,73.0,40.0,16.6545,fringe,,,,,0,0.0,0.0,0.056643,0,1.825,0.0,0.0,nan
2261,13.0015,77.7545,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,17.6095,fringe,,,,,0,0.0,0.0,0.053736,0,0.0,0.0,0.0,nan
2262,13.0015,77.7635,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,18.5663,fringe,,,,,0,0.0,0.0,0.051108,0,0.0,0.0,0.0,nan
2263,13.0015,77.7725,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,19.5248,fringe,,,,,0,0.0,0.0,0.048722,0,0.0,0.0,0.0,nan
2264,13.0015,77.7815,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,20.4847,fringe,,,,,0,0.0,0.0,0.046545,0,0.0,0.0,0.0,nan
2265,13.0015,77.7905,,,,,,,,,1203.8,746.4,995.2,800.9,817.6,1118.9,1268.8,1040.8,712.6,1050.1,975.51,74.58999999999992,0.0,0,0.0,0.0,21.4458,fringe,,,,,0,0.0,0.0,0.044552,0,0.0,0.0,0.0,nan
2266,13.0015,77.7995,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.408,fringe,,,,,0,0.0,0.0,0.04272,0,0.0,0.0,0.0,nan
2267,13.0015,77.8085,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,23.3711,fringe,,,,,0,0.0,0.0,0.041032,0,0.0,0.0,0.0,nan
2268,13.0015,77.8175,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,24.335,fringe,,,,,0,0.0,0.0,0.039471,0,0.0,0.0,0.0,nan
2269,13.0015,77.8265,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,25.2996,rural,,,,,0,0.0,0.0,0.038023,0,0.0,0.0,0.0,nan
2270,13.0015,77.8355,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,26.2649,rural,,,,,0,0.0,0.0,0.036677,0,0.0,0.0,0.0,nan
2271,13.0015,77.8445,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,27.2308,rural,,,,,0,0.0,0.0,0.035422,0,0.0,0.0,0.0,nan
2272,13.0015,77.8535,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,28.1972,rural,,,,,0,0.0,0.0,0.03425,0,0.0,0.0,0.0,nan
2273,13.0015,77.8625,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,29.164,rural,,,,,0,0.0,0.0,0.033152,0,0.0,0.0,0.0,nan
2274,13.0015,77.8715,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,30.1313,rural,,,,,0,0.0,0.0,0.032122,0,0.0,0.0,0.0,nan
2275,13.0015,77.8805,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,31.099,rural,,,,,0,0.0,0.0,0.031154,0,0.0,0.0,0.0,nan
2276,13.0015,77.8895,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,32.067,rural,,,,,0,0.0,0.0,0.030242,0,0.0,0.0,0.0,nan
2277,13.0015,77.8985,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,33.0353,rural,,,,,0,0.0,0.0,0.029381,0,0.0,0.0,0.0,nan
2278,13.0105,77.3045,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,31.6702,rural,,,,,0,0.0,0.0,0.030609,0,0.0,0.0,0.0,nan
2279,13.0105,77.3135,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,30.7062,rural,,,,,0,0.0,0.0,0.03154,0,0.0,0.0,0.0,nan
2280,13.0105,77.3225,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,29.7428,rural,,,,,0,0.0,0.0,0.032528,0,0.0,0.0,0.0,nan
2281,13.0105,77.3315,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,28.7801,rural,,,,,0,0.0,0.0,0.033579,0,0.0,0.0,0.0,nan
2282,13.0105,77.3405,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,27.8182,rural,,,,,0,0.0,0.0,0.0347,0,0.0,0.0,0.0,nan
2283,13.0105,77.3495,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,26.8571,rural,,,,,0,0.0,0.0,0.035897,0,0.0,0.0,0.0,nan
2284,13.0105,77.3585,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,25.8968,rural,,,,,0,0.0,0.0,0.037179,0,0.0,0.0,0.0,nan
2285,13.0105,77.3675,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,24.9376,fringe,,,,,0,0.0,0.0,0.038554,0,0.0,0.0,0.0,nan
2286,13.0105,77.3765,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,23.9796,fringe,,,,,0,0.0,0.0,0.040033,0,0.0,0.0,0.0,nan
2287,13.0105,77.3855,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,23.0228,fringe,,,,,0,0.0,0.0,0.041627,0,0.0,0.0,0.0,nan
2288,13.0105,77.3945,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,22.0675,fringe,,,,,0,0.0,0.0,0.043351,0,0.0,0.0,0.0,nan
2289,13.0105,77.4035,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,21.1138,fringe,,,,,0,0.0,0.0,0.045221,0,0.0,0.0,0.0,nan
2290,13.0105,77.4125,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,1.0,1.0,20.162,fringe,,,,,0,0.0,0.0,0.047255,0,1.0,0.0,0.0,nan
2291,13.0105,77.4215,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,19.2124,fringe,,,,,0,0.0,0.0,0.049475,0,0.0,0.0,0.0,nan
2292,13.0105,77.4305,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,18.2652,fringe,,,,,0,0.0,0.0,0.051907,0,0.0,0.0,0.0,nan
2293,13.0105,77.4395,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,17.321,fringe,,,,,0,0.0,0.0,0.054582,0,0.0,0.0,0.0,nan
2294,13.0105,77.4485,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,16.3801,fringe,,,,,0,0.0,0.0,0.057537,0,0.0,0.0,0.0,nan
2295,13.0105,77.4575,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,15.4433,fringe,,,,,0,0.0,0.0,0.060815,0,0.0,0.0,0.0,nan
2296,13.0105,77.4665,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,14.5114,fringe,,,,,0,0.0,0.0,0.064469,0,0.0,0.0,0.0,nan
2297,13.0105,77.4755,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,13.5852,fringe,,,,,0,0.0,0.0,0.068563,0,0.0,0.0,0.0,nan
2298,13.0105,77.4845,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,12.6661,fringe,,,,,0,0.0,0.0,0.073174,0,0.0,0.0,0.0,nan
2299,13.0105,77.4935,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,11.7557,fringe,,,,,0,0.0,0.0,0.078396,0,0.0,0.0,0.0,nan
2300,13.0105,77.5025,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,1.0,1.0,10.8563,fringe,,,,,0,0.0,0.0,0.084343,0,1.0,0.0,0.0,nan
2301,13.0105,77.5115,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,9.9708,urban_core,,,,,0,0.0,0.0,0.091151,0,0.0,0.0,0.0,nan
2302,13.0105,77.5205,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,9.1032,urban_core,,,,,0,0.0,0.0,0.098979,0,0.0,0.0,0.0,nan
2303,13.0105,77.5295,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,8.2592,urban_core,,,,,0,0.0,0.0,0.108001,0,0.0,0.0,0.0,nan
2304,13.0105,77.5385,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,7.4469,urban_core,,,,,0,0.0,0.0,0.118387,0,0.0,0.0,0.0,nan
2305,13.0105,77.5475,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,6.6777,urban_core,,,,,0,0.0,0.0,0.130247,0,0.0,0.0,0.0,nan
2306,13.0105,77.5565,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,5.9685,urban_core,,,,,0,0.0,0.0,0.143503,0,0.0,0.0,0.0,nan
2307,13.0105,77.5655,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,5.3431,urban_core,,,,,0,0.0,0.0,0.157652,0,0.0,0.0,0.0,nan
2308,13.0105,77.5745,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,4.8342,urban_core,,,,,0,0.0,0.0,0.171403,0,0.0,0.0,0.0,nan
2309,13.0105,77.5835,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,4.4817,urban_core,,,,,0,0.0,0.0,0.182425,0,0.0,0.0,0.0,nan
2310,13.0105,77.5925,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,20.0,13.0,4.3239,urban_core,,,,,0,0.0,0.0,0.187832,0,1.5385,0.0,0.0,nan
2311,13.0105,77.6015,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,4.3819,urban_core,,,,,0,0.0,0.0,0.185808,0,0.0,0.0,0.0,nan
2312,13.0105,77.6105,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,4.6477,urban_core,,,,,0,0.0,0.0,0.177063,0,0.0,0.0,0.0,nan
2313,13.0105,77.6195,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,5.0888,urban_core,,,,,0,0.0,0.0,0.164236,0,0.0,0.0,0.0,nan
2314,13.0105,77.6285,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,5.6645,urban_core,,,,,0,0.0,0.0,0.150049,0,0.0,0.0,0.0,nan
2315,13.0105,77.6375,,,,,,,,,1194.9193771626296,715.0989619377161,1027.3643598615918,898.6910034602075,924.7795847750865,1157.3391003460208,1377.430103806228,1143.6076124567476,765.6878892733565,1085.0363321799307,1028.9954325259516,56.040899653979245,0.0,0,0.0,0.0,6.338,urban_core,,,,,0,0.0,0.0,0.136277,0,0.0,0.0,0.0,nan
