cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label
1662,12.9205,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,6.6749,4,0.0418,0.043592,21.9402,56.040899653979245,0,0.0,0.0,0.0,0.1016,0.1792,stable
1663,12.9205,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,30.668,20,0.1921,0.041872,22.8822,56.040899653979245,0,0.0,0.0,0.0,0.1617,0.2164,at_risk
1664,12.9205,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.2596,18,0.1088,0.040279,23.8267,56.040899653979245,0,0.0,0.0,0.0,0.1284,0.1953,at_risk
1665,12.9205,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.9237,3,0.037,0.0388,24.7735,56.040899653979245,0,0.0,0.0,0.0,0.0997,0.177,stable
1666,12.9205,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.2676,0,0.076,0.037422,25.7224,56.040899653979245,0,0.0,0.0,0.0,0.1153,0.1865,stable
1667,12.9205,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.462,0,0.0524,0.036136,26.673,56.040899653979245,0,0.0,0.0,0.0,0.1058,0.1803,stable
1668,12.9205,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,2.8136,0,0.0174,0.034934,27.6252,56.040899653979245,0,0.0,0.0,0.0,0.0918,0.1713,stable
1669,12.9205,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,13.6749,0,0.0847,0.033808,28.5788,56.040899653979245,0,0.0,0.0,0.0,0.1188,0.1879,stable
1670,12.9205,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.0055,28,0.102,0.032751,29.5338,56.040899653979245,0,17.0,17.0,1.0,0.1257,0.192,stable
1671,12.9205,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.3149,0,0.0453,0.031756,30.4899,56.040899653979245,0,0.0,0.0,0.0,0.103,0.1776,stable
1672,12.9205,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.3959,0,0.0768,0.030819,31.4472,56.040899653979245,0,0.0,0.0,0.0,0.1156,0.1853,stable
1673,12.9205,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.7442,0,0.048,0.029935,32.4054,56.040899653979245,0,0.0,0.0,0.0,0.1041,0.1779,stable
1674,12.9205,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.0291,33.3645,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1657,stable
1675,12.9295,77.3045,0.3591,0.4289,0.1778,-0.0331,0.0698,-0.2511,-0.2143999999999999,0.32193333333333335,0.1296102747984639,-0.32089999999999996,0.4026,0.0,0,0.0,0.030552,31.7307,56.040899653979245,0,0.0,0.0,0.0,0.0099,0.121,stable
1676,12.9295,77.3135,0.4241,0.1518,0.2277,0.0415999999999999,-0.2723,0.0759,-0.1548,0.26786666666666664,0.14052346186076306,0.34819999999999995,0.5246,4.0767,0,0.0253,0.031478,30.768,56.040899653979245,0,0.0,0.0,0.0,0.0918,0.1096,stable
1677,12.9295,77.3225,0.6004,0.757,0.3823,0.2208,0.1565999999999999,-0.3747,0.0026999999999999,0.5799,0.1881892930004255,-0.5312999999999999,0.3245,2.7669,0,0.0171,0.032461,29.8059,56.040899653979245,0,0.0,0.0,0.0,0.0068,0.0305,stable
1678,12.9295,77.3315,0.3079,0.4592,0.1721,-0.0212999999999999,0.1513,-0.2871,-0.1571,0.31306666666666666,0.1436197177734775,-0.4384,0.4587,4.7926,0,0.0297,0.033507,28.8447,56.040899653979245,0,0.0,0.0,0.0,0.0183,0.1082,stable
1679,12.9295,77.3405,0.1934,0.6891,0.391,-0.1508,0.4957,-0.2981,0.0468,0.42450000000000004,0.24954220083985798,-0.7938,0.5878,13.0922,0,0.0811,0.034621,27.8844,56.040899653979245,0,0.0,0.0,0.0,0.0777,0.0627,stable
1680,12.9295,77.3495,0.0487,0.6691,0.2665,-0.2449,0.6204000000000001,-0.4026,-0.0271,0.3281,0.31475380855519447,-1.0230000000000001,0.9593,0.0,0,0.0,0.03581,26.925,56.040899653979245,0,1.0,1.0,1.0,0.0735,0.0764,stable
1681,12.9295,77.3585,0.0904,0.7581,0.3529,-0.2822,0.6677,-0.4052,-0.0196999999999999,0.4004666666666667,0.33638187129114633,-1.0729,0.84,7.8315,0,0.0485,0.037083,25.9666,56.040899653979245,0,0.0,0.0,0.0,0.1041,0.0785,stable
1682,12.9295,77.3675,0.4475,0.4545,0.3798,0.1073,0.007,-0.0746999999999999,0.0396,0.4272666666666667,0.04125607026042753,-0.08169999999999991,0.0966,15.8413,0,0.0982,0.038448,25.0094,56.040899653979245,0,0.0,0.0,0.0,0.0393,0.0384,stable
1683,12.9295,77.3765,0.1158,0.5227,0.2498,-0.2674999999999999,0.4069,-0.2729,-0.1334999999999999,0.29610000000000003,0.207363617831094,-0.6798,0.7003,36.0078,0,0.2231,0.039914,24.0536,56.040899653979245,0,0.0,0.0,0.0,0.1695,0.1624,stable
1684,12.9295,77.3855,0.2754,0.5326,0.1722,-0.1165,0.2572,-0.3603999999999999,-0.2197,0.3267333333333333,0.18560272986498158,-0.6175999999999999,0.5681,24.7224,0,0.1532,0.041495,23.0993,56.040899653979245,0,0.0,0.0,0.0,0.0962,0.1737,stable
1685,12.9295,77.3945,0.0356,0.5594,0.1801,-0.4718999999999999,0.5238,-0.3792999999999999,-0.3273999999999999,0.2583666666666667,0.2705288585961456,-0.9031,1.0471,9.7452,0,0.0604,0.043203,22.1466,56.040899653979245,0,0.0,0.0,0.0,0.1657,0.225,at_risk
1686,12.9295,77.4035,0.5783,0.3972,0.15,0.1027,-0.1811,-0.2472,-0.3256,0.37516666666666665,0.21499842635083016,-0.06609999999999999,0.5731,9.0862,0,0.0563,0.045053,21.1959,56.040899653979245,0,0.0,0.0,0.0,0.0768,0.1952,at_risk
1687,12.9295,77.4125,0.5927,0.4609,0.2917,-0.0306999999999999,-0.1318,-0.1691999999999999,-0.3316999999999999,0.4484333333333333,0.15088675665323756,-0.037399999999999906,0.3365,8.188,0,0.0507,0.047065,20.2473,56.040899653979245,0,0.0,0.0,0.0,0.069,0.1826,stable
1688,12.9295,77.4215,0.1302,0.1542,0.2309,-0.3999,0.0239999999999999,0.0766999999999999,-0.2992,0.17176666666666665,0.052598130511771354,0.0527,0.3062,10.8805,1,0.0675,0.049258,19.3012,56.040899653979245,0,0.0,0.0,0.0,0.147,0.1718,stable
1689,12.9295,77.4305,0.2733,0.6306,0.491,-0.0943,0.3573,-0.1396,0.1234,0.4649666666666667,0.1800669967910093,-0.4969,0.3873,9.0352,0,0.056,0.051658,18.358,56.040899653979245,0,0.0,0.0,0.0,0.0507,0.048,stable
1690,12.9295,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,2.2747,0,0.0141,0.054294,17.4182,56.040899653979245,0,0.0,0.0,0.0,0.0905,0.1745,stable
1691,12.9295,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,27.0947,3,0.1682,0.057201,16.4823,56.040899653979245,0,0.0,0.0,0.0,0.1521,0.2137,at_risk
1692,12.9295,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,48.1878,134,0.3123,0.060419,15.551,56.040899653979245,0,0.0,0.0,0.0,0.2098,0.2504,at_risk
1693,12.9295,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,49.0514,368,0.3415,0.063999,14.6253,56.040899653979245,0,0.0,0.0,0.0,0.2215,0.2584,at_risk
1694,12.9295,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,46.6317,242,0.3137,0.067999,13.7062,56.040899653979245,0,0.0,0.0,0.0,0.2104,0.2523,at_risk
1695,12.9295,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,47.2521,718,0.3661,0.07249,12.7951,56.040899653979245,0,0.0,0.0,0.0,0.2313,0.2663,degraded
1696,12.9295,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,57.1656,814,0.4373,0.077555,11.8941,56.040899653979245,0,0.0,0.0,0.0,0.2598,0.2852,degraded
1697,12.9295,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,24.2546,469,0.1982,0.083297,11.0053,56.040899653979245,0,0.0,0.0,0.0,0.1642,0.2266,at_risk
1698,12.9295,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,41.1301,1298,0.3874,0.08983,10.1322,56.040899653979245,0,0.0,0.0,0.0,0.2398,0.2753,degraded
1699,12.9295,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,42.8839,1289,0.3973,0.097284,9.2792,56.040899653979245,0,0.0,0.0,0.0,0.2438,0.2793,degraded
1700,12.9295,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,45.4726,600,0.343,0.105795,8.4522,56.040899653979245,0,3501.0,68.0,51.4853,0.2221,0.2675,degraded
1701,12.9295,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,63.81,2363,0.6367,0.115476,7.6598,56.040899653979245,0,0.0,0.0,0.0,0.3396,0.343,degraded
1702,12.9295,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,64.4937,2339,0.6384,0.12636,6.9139,56.040899653979245,0,0.0,0.0,0.0,0.3402,0.3457,degraded
1703,12.9295,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,72.3108,2195,0.6722,0.13829,6.2312,56.040899653979245,0,0.0,0.0,0.0,0.3538,0.3566,degraded
1704,12.9295,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,67.819,2004,0.6248,0.150725,5.6346,56.040899653979245,0,0.0,0.0,0.0,0.3348,0.3474,degraded
1705,12.9295,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,59.906,2044,0.5799,0.162488,5.1543,56.040899653979245,0,0.0,0.0,0.0,0.3168,0.3386,degraded
1706,12.9295,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,46.6224,1773,0.4699,0.171677,4.8249,56.040899653979245,0,0.0,0.0,0.0,0.2728,0.313,degraded
1707,12.9295,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,59.0216,2635,0.6347,0.1761,4.6786,56.040899653979245,0,0.0,0.0,0.0,0.3388,0.3552,degraded
1708,12.9295,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,37.2416,1210,0.3543,0.17445,4.7323,56.040899653979245,0,0.0,0.0,0.0,0.2266,0.2847,degraded
1709,12.9295,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,50.7824,2798,0.6003,0.167235,4.9796,56.040899653979245,0,0.0,0.0,0.0,0.325,0.3447,degraded
1710,12.9295,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,25.7418,824,0.2436,0.156399,5.3939,56.040899653979245,0,1028.0,52.0,19.7692,0.1823,0.2533,at_risk
1711,12.9295,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,41.186,1617,0.4203,0.144084,5.9404,56.040899653979245,0,0.0,0.0,0.0,0.253,0.2949,degraded
1712,12.9295,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,32.5187,1026,0.3063,0.131818,6.5862,56.040899653979245,0,0.0,0.0,0.0,0.2074,0.2638,degraded
1713,12.9295,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,11,0.0011,0.120408,7.3051,56.040899653979245,0,0.0,0.0,0.0,0.0853,0.1851,stable
1714,12.9295,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,2,0.0002,0.110162,8.0775,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1827,stable
1715,12.9295,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.9669,107,0.0479,0.101116,8.8896,56.040899653979245,0,0.0,0.0,0.0,0.104,0.1928,stable
1716,12.9295,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,33.6324,1277,0.3388,0.093185,9.7313,56.040899653979245,0,0.0,0.0,0.0,0.2204,0.2638,degraded
1717,12.9295,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,18.2328,322,0.1459,0.086239,10.5957,56.040899653979245,0,0.0,0.0,0.0,0.1432,0.2142,at_risk
1718,12.9295,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.3029,804,0.2017,0.080144,11.4776,56.040899653979245,0,0.0,0.0,0.0,0.1655,0.2268,at_risk
1719,12.9295,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,18.6755,324,0.1488,0.074776,12.3733,56.040899653979245,0,0.0,0.0,0.0,0.1444,0.2125,at_risk
1720,12.9295,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.4522,337,0.1426,0.070029,13.2799,56.040899653979245,0,826.0,66.0,12.5152,0.1419,0.21,at_risk
1721,12.9295,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.9237,57,0.0611,0.065809,14.1954,56.040899653979245,0,0.0,0.0,0.0,0.1093,0.1887,stable
1722,12.9295,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.6115,104,0.0888,0.062042,15.1182,56.040899653979245,0,0.0,0.0,0.0,0.1204,0.1948,at_risk
1723,12.9295,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.5774,382,0.1603,0.058661,16.0471,56.040899653979245,0,0.0,0.0,0.0,0.149,0.212,at_risk
1724,12.9295,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.2347,238,0.1187,0.055615,16.9809,56.040899653979245,0,0.0,0.0,0.0,0.1324,0.201,at_risk
1725,12.9295,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.7953,89,0.1008,0.052857,17.919,56.040899653979245,0,0.0,0.0,0.0,0.1252,0.1959,at_risk
1726,12.9295,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,25.202,77,0.164,0.050351,18.8607,56.040899653979245,0,0.0,0.0,0.0,0.1505,0.2112,at_risk
1727,12.9295,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.4998,103,0.119,0.048064,19.8054,56.040899653979245,0,0.0,0.0,0.0,0.1325,0.1995,at_risk
1728,12.9295,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.033,33,0.0779,0.045971,20.7529,56.040899653979245,0,0.0,0.0,0.0,0.116,0.1887,stable
1729,12.9295,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.0353,0,0.0436,0.044048,21.7027,56.040899653979245,0,0.0,0.0,0.0,0.1023,0.1798,stable
1730,12.9295,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,17.2746,9,0.108,0.042275,22.6545,56.040899653979245,0,1.0,1.0,1.0,0.1281,0.1955,at_risk
1731,12.9295,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,3.7908,0,0.0235,0.040637,23.6081,56.040899653979245,0,0.0,0.0,0.0,0.0943,0.174,stable
1732,12.9295,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.4115,0,0.0335,0.039119,24.5632,56.040899653979245,0,0.0,0.0,0.0,0.0983,0.1762,stable
1733,12.9295,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.6651,0,0.0599,0.037708,25.5198,56.040899653979245,0,0.0,0.0,0.0,0.1088,0.1825,stable
1734,12.9295,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,6.172,0,0.0382,0.036393,26.4776,56.040899653979245,0,0.0,0.0,0.0,0.1001,0.1768,stable
1735,12.9295,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.8316,0,0.0361,0.035166,27.4365,56.040899653979245,0,0.0,0.0,0.0,0.0993,0.176,stable
1736,12.9295,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.156,0,0.0629,0.034018,28.3964,56.040899653979245,0,0.0,0.0,0.0,0.11,0.1825,stable
1737,12.9295,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.0755,0,0.05,0.032941,29.3573,56.040899653979245,0,0.0,0.0,0.0,0.1049,0.179,stable
1738,12.9295,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.4058,0,0.0335,0.03193,30.3189,56.040899653979245,0,0.0,0.0,0.0,0.0983,0.1747,stable
1739,12.9295,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.0492,0,0.0933,0.030978,31.2813,56.040899653979245,0,0.0,0.0,0.0,0.1222,0.1895,stable
1740,12.9295,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.645,1,0.0909,0.03008,32.2444,56.040899653979245,0,0.0,0.0,0.0,0.1212,0.1887,stable
1741,12.9295,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,6.5863,59,0.0468,0.029233,33.2081,56.040899653979245,0,0.0,0.0,0.0,0.1036,0.1775,stable
1742,12.9385,77.3045,-0.0112,0.4719,0.1917,-0.4478999999999999,0.4831,-0.2802,-0.2449999999999999,0.21746666666666667,0.24257853023986545,-0.7633,1.1155,0.0,0,0.0,0.030677,31.5979,56.040899653979245,0,0.0,0.0,0.0,0.1344,0.1766,stable
1743,12.9385,77.3135,0.0641,0.6174,0.2511,-0.3319,0.5532999999999999,-0.3662999999999999,-0.1449,0.3108666666666667,0.2814502857226003,-0.9195999999999998,0.9054,6.4911,0,0.0402,0.031614,30.6311,56.040899653979245,0,0.0,0.0,0.0,0.1156,0.132,stable
1744,12.9385,77.3225,0.5197,0.3533,0.2332,0.1233,-0.1664,-0.1201,-0.1631999999999999,0.36873333333333336,0.1438721770646894,0.046299999999999994,0.3902,0.0,0,0.0,0.032611,29.6647,56.040899653979245,0,0.0,0.0,0.0,0.0499,0.0991,stable
1745,12.9385,77.3315,0.2584,0.5564,0.423,-0.2476999999999999,0.298,-0.1334,-0.0831,0.4126,0.14927196655768957,-0.4314,0.3618,0.0,0,0.0,0.033671,28.6988,56.040899653979245,0,0.0,0.0,0.0,0.0743,0.0638,stable
1746,12.9385,77.3405,0.1434,0.5556,0.2685,-0.3628,0.4122,-0.2870999999999999,-0.2376999999999999,0.3225,0.21133908772397025,-0.6992999999999999,0.6553,3.6666,1,0.0228,0.034803,27.7334,56.040899653979245,0,0.0,0.0,0.0,0.118,0.1525,stable
1747,12.9385,77.3495,0.5054,0.7486,0.1971,0.1851999999999999,0.2432,-0.5515000000000001,-0.1230999999999999,0.4837,0.27638963439318776,-0.7947000000000001,0.5714,1.2026,0,0.0075,0.036012,26.7687,56.040899653979245,0,0.0,0.0,0.0,0.003,0.0956,stable
1748,12.9385,77.3585,0.0839,0.2154,0.3607,-0.3638,0.1315,0.1453,-0.0869999999999999,0.22,0.138457321944345,0.013800000000000007,0.6293,10.7284,0,0.0665,0.037307,25.8046,56.040899653979245,0,0.0,0.0,0.0,0.1357,0.0988,stable
1749,12.9385,77.3675,0.2132,0.3091,0.3716,-0.1543,0.0958999999999999,0.0625,0.0040999999999999,0.29796666666666666,0.07978473120424316,-0.0333999999999999,0.2678,19.67,0,0.1219,0.038698,24.8413,56.040899653979245,0,0.0,0.0,0.0,0.095,0.0546,stable
1750,12.9385,77.3765,0.31,0.2734,0.3579,-0.1568999999999999,-0.0366,0.0845,-0.1089999999999999,0.31376666666666664,0.042375739914877406,0.12110000000000001,0.1351,32.8185,0,0.2034,0.040195,23.8788,56.040899653979245,0,0.0,0.0,0.0,0.1394,0.1133,stable
1751,12.9385,77.3855,0.2356,0.4186,0.3272,-0.1785,0.183,-0.0914,-0.0869,0.32713333333333333,0.09150001821493445,-0.2744,0.2797,20.2735,0,0.1256,0.041811,22.9173,56.040899653979245,0,0.0,0.0,0.0,0.1038,0.0936,stable
1752,12.9385,77.3945,0.5478,0.4345,0.2485,0.1152999999999999,-0.1132999999999999,-0.186,-0.184,0.4102666666666666,0.15111440478436636,-0.0727000000000001,0.3683,13.5475,0,0.084,0.04356,21.9568,56.040899653979245,0,0.0,0.0,0.0,0.0676,0.1298,stable
1753,12.9385,77.4035,0.0979,0.7042,0.4027,-0.5197,0.6063000000000001,-0.3015,-0.2149,0.4016,0.30315149678007536,-0.9078,0.7549,22.6523,0,0.1404,0.04546,20.9975,56.040899653979245,0,0.0,0.0,0.0,0.2121,0.1805,stable
1754,12.9385,77.4125,0.3938,0.3705,0.0575,-0.0925,-0.0232999999999999,-0.313,-0.4288,0.2739333333333333,0.1877984646724603,-0.2897000000000001,0.6856,7.3921,0,0.0458,0.047529,20.0396,56.040899653979245,0,0.0,0.0,0.0,0.0531,0.2434,at_risk
1755,12.9385,77.4215,0.5574,0.3534,0.246,0.1605,-0.204,-0.1074,-0.1508999999999999,0.3856,0.1581774952387349,0.09659999999999999,0.4102,17.4731,4,0.1087,0.049793,19.0833,56.040899653979245,0,0.0,0.0,0.0,0.1047,0.1258,stable
